what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1316955497289
activated,editor,org.eclipse.wst.jsdt.ui,1.1.100.v201105041953,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1316955502376
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1316955503235
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316955506386
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316955509577
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1316955512855
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316955514328
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316955556480
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316955622237
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316955630847
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316955632141
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316955647114
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1316955650498
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1316955650699
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1316955653615
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316955655428
activated,perspective,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.DebugPerspective",1316955660695
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316955660942
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.Resume",1316955665743
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316955665892
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316955668413
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1316955681257
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1316955681361
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316955687632
