what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1316326873258
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1316326873258
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.close",1316326873309
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1316326873661
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1316326873661
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.close",1316326873728
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1316326874186
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.close",1316326874208
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.navigate.showIn",1316326875627
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1316326879758
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316331954620
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316332103313
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316332108570
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316332334283
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316332340440
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316332370201
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316332375768
opened,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1316332673461
opened,view,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.views.ProblemView",1316332673511
opened,view,org.eclipse.mylyn.tasks.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.tasks.ui.views.tasks",1316332673977
activated,perspective,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.JavaPerspective",1316332674073
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.ContentOutline",1316332674089
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316332674177
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1316332676757
started,bundle,org.eclipse.jdt.junit.core,3.7.0.v20110518-0800,"org.eclipse.jdt.junit.core",1316332681692
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316332683178
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316332698006
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1316332698064
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316332707979
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316332719403
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316332725832
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316332823191
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1316332823525
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1316332823669
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316332829365
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316332830411
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1316332832756
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1316332832942
